"","LibID","Library","Year","Upper Tier Code","Legal Name","New Legal Name","Mailing Address","Postal Code","City","Street Address","Library Web Site Address","Library Service Type","Population (Resident)","Households (Resident)","Population (Contracting)","Households (Contracting)","Date year starts","Date year ends","Ontario Library Service (OLS) Region","# of Active Library Cardholders","Net Balance brought forward amount","Net Balance brought forward type","Provincial Operating Funding","Local Operating Grant","Contract Revenue","Project Grants","Donations","Self-generated Revenue","Debt Services and Reserve Fund Revenues","Other operating revenue","Total Operating Revenues","Provincial capital revenues","Federal capital revenues","Local capital revenues","Other capital revenues","Total Capital Revenues","General materials expenditure","Electronic materials expenditure","Staffing expenditure","Staff Training expenditure","Facilities/Utilities","Telephone and Fax","Dedicated Internet Connectivity Costs","Computer Services","Debt Charges and Transfers to Reserve Funds","Funds returned to government sources","Contract payment made to library boards for library services","Other expenditures","Total Operating Expenditures","Total Capital Expenditures","Titles Held (Reference - English Language)","Titles Held (Reference - French Language)","Titles Held (Reference - Other Language)","Volumes Held (Reference - English Language)","Volumes Held (Reference - French Language)","Volumes Held (Reference - Other Language)","# of Databases (Reference - English Language)","# of Databases (Reference - French Language)","# of Databases (Reference - Other Language)","# of CD ROM Titles (Reference - English Language)","# of CD ROM Titles (Reference - French Language)","# of CD ROM Titles (Reference - Other Language)","# of copies of CD ROM (Reference - English Language)","# of copies of CD ROM (Reference - French Language)","# of copies of CD ROM (Reference - Other Language)","Titles Held (Circulating - English Language)","Titles Held (Circulating - French Language)","Titles Held (Circulating - Other Language)","Volumes Held (Circulating - English Language)","Volumes Held (Circulating - French Language)","Volumes Held (Circulating - Other Language)","# of CD ROM Titles (Circulating - English Language)","# of CD ROM Titles (Circulating - French Language)","# of CD ROM Titles (Circulating - Other Language)","# of copies of CD ROMs (Circulating - English Language)","# of copies of CD ROMs (Circulating - French Language)","# of copies of CD ROMs (Circulating - Other Language)","Titles Held (Periodicals - English Language)","Titles Held (Periodicals - French Language)","Titles Held (Periodicals - Other Language)","# of Database Subscriptions (Periodicals - English Language)","# of Database Subscriptions (Periodicals - French Language)","# of Database Subscriptions (Periodicals - Other Language)","# of CD ROM Titles (Periodicals - English Language)","# of CD ROMs Titles (Periodicals - French Language)","# of CD ROM Titles (Periodicals - Other Language)","# of copies of CD ROMs (Periodicals - English Language)","# of copies of CD ROMs (Periodicals - French Language)","# of copies of CD ROMs (Periodicals - Other Language)","# of individual electronic periodical titles (English Language)","# of individual electronic periodical titles (French Language)","# of individual electronic periodical titles (Other Language)","# of hours per week in an FTE","Librarians (Full Time - # of people)","Library Technicians (Full Time - # of people)","EXCEL Graduates  (Full Time - # of people)","Other staff (Full Time - # of people)","Volunteers (Full Time - # of people)","Librarians (Part Time - # of people)","Librarians (Part Time - Hours worked)","Library Technicians (Part Time - # of people)","Library Technicians (Part Time - Hours worked)","EXCEL Graduates (Part Time - # of people)","EXCEL Graduates (Part Time - Hours worked)","Other staff (Part Time - # of people)","Other staff (Part Time - Hours worked)","Volunteers (Part Time - # of people)","Volunteers (Part Time - Hours worked)","# of Public access workstations","Workstations with internet access","Workstations with OPAC access","Workstations with CD ROM access","Automated catalogue available","Name of Automated Catalogue System","Does your library provide wireless Internet connection","# of Main Libraries","Main Library - total hours open per week","# of Branches open >= 12 hours per week","Branches open >= 12 hours per week - total hours open per week","# of Branches open < 12 hours per week","Branches open < 12 hours per week - total hours open per week","# of Bookmobile stops","Bookmobile hours per week","# of Deposit Stations","Deposit Station hours per week","# of Bookmobiles","Total Annual Direct Circulation","# of programs held annually","Annual program attendance","# of items borrowed","# of items lent","# of requests made to other libraries","# of requests received from other libraries","Typical Week - Direct circulation","Typical Week - Materials use in library","Typical Week -  # of people using library workstations","Typical Week -  # of times electronic databases accessed","No of people using public library wireless connection","Typical Week -  # of standard reference transactions","Typical Week -  # of electronic reference transactions","Typical Week -  # of library visits made in person","Typical Week -  # of electronic library visits"
"3031",209,"Smiths Falls",2007,55,"Smiths Falls",NA,"81 Beckwith Street North","K7A2B9","Smiths Falls",NA,"www.smithsfallslibrary.ca","Public or Union Library",8407,4126,2167,930,"01/01/2007","12/31/2007","SOLS",6844,0,"Nil",20921,294786,21432,31653,21101,10725,28522,0,429140,0,0,0,0,0,43748,1881,267422,2181,96672,1971,1308,7176,0,0,0,12370,434729,0,340,9,0,511,15,0,2,0,0,9,0,0,9,0,0,44712,250,0,49386,252,0,69,0,0,69,0,0,55,1,0,3,0,0,0,0,0,0,0,0,18615,0,0,35,1,0,0,0,0,0,0,1,32.5,0,0,7,100,20,26,10,6,3,7,"Yes","M3",0,1,39.5,0,0,0,0,0,0,0,0,0,74747,155,3291,959,1156,970,1734,1112,1147,146,32,0,79,10,476,0
"3032",310,"Smooth Rock Falls",2007,81,"Smooth Rock Falls",NA,"P.O. Box 670","P0L2B0","Smooth Rock Falls","120 Rue Ross","www.nt.net/smooth/index.html","Public or Union Library",1672,779,0,0,"01/01/2007","12/31/2007","OLS-N",910,0,"Nil",4895,52500,0,0,250,342,0,0,57987,0,0,0,16400,16400,8399,0,37427,1399,0,1631,0,982,0,0,0,3597,53435,0,6789,8245,0,7123,8378,0,0,0,0,18,5,0,22,10,0,8205,7998,0,8205,7998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,27,0,0,0,0,1,19,0,0,6,6,0,6,"Yes","Mandarin",0,1,32,0,0,0,0,0,0,0,0,0,32104,0,0,278,0,467,346,677,306,68,0,0,98,74,164,41
"3033",311,"South Algonquin Twp",2007,85,"South Algonquin Twp","Township of South Algonquin","P.O. Box 208","K0J2M0","Whitney","Post Street","www.olsn.ca/southalgonquin","Public or Union Library",1194,1193,0,0,"01/01/2007","12/31/2007","OLS-N",560,0,"Nil",6464,22223,0,20857,25,35,0,0,49604,0,0,0,0,0,4215,0,21347,70,9985,2632,1905,5665,6185,0,0,0,52004,29300,51,11,0,270,11,0,1,0,0,8,0,0,8,0,0,23060,125,0,23060,125,0,5,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,7,7,0,7,"Yes","Resource Mate",0,0,0,1,12,1,8,0,0,0,0,0,7235,296,2133,92,0,113,0,294,20,22,0,0,5,1,109,0
"3034",312,"South River-Machar Union",2007,86,"South River-Machar Union",NA,"P.O. Box 190","P0A1X0","South River","63 Marie Street","http://www.olsn.ca/srmupl","Public or Union Library",1737,1348,0,0,"01/01/2007","12/31/2007","OLS-N",715,11950,"Surplus",6580,38705,0,21761,1006,2220,0,2907,73179,0,0,0,0,0,11748,310,35039,678,10057,964,0,6225,0,0,0,4804,69825,0,134,0,0,143,0,0,2,0,0,0,0,0,0,0,0,9706,67,0,9742,67,0,16,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,6,5,1,5,"Yes","Winnebago Spectrum",0,1,23,0,0,0,0,0,0,0,0,0,8196,7,105,898,157,981,247,177,33,67,0,0,13,0,116,0
"3035",332,"Southgate Twp.",2007,47,"Southgate Twp.","Township of Southgate","Box 190","N0C1B0","Dundalk","80 Proton St. N.","www.southgate-library.com","Public or Union Library",6253,2776,386,174,"01/01/2007","12/31/2007","SOLS",1293,-1475,"Deficit",11537,59675,5500,21064,525,1787,1475,1413,102976,409,0,1566,0,1975,9552,66,49494,352,9576,817,1177,4895,1475,0,21175,2208,100787,1975,135,0,0,269,0,0,45,0,0,1,0,0,1,0,0,13559,25,0,13798,25,0,3,0,0,3,0,0,17,0,0,1,0,0,0,0,0,0,0,0,16070,0,0,35,0,0,0,0,0,0,0,0,0,1,27,2,8,4,12,7,6,1,2,"Yes","LibraryWorld",0,1,23,0,0,0,0,0,0,0,0,0,16662,53,399,454,464,510,694,301,24,49,1,0,36,8,163,1
"3036",381,"Spanish",2007,80,"Spanish",NA,"P.O. Box 329, 8 Trunk Road","P0P2A0","Spanish","8 Trunk Road","www.town.spanish.on.ca/pages/library.asp","Public or Union Library",741,421,0,0,"01/01/2007","12/31/2007","OLS-N",210,0,"Nil",1976,38567,0,14334,0,3880,0,0,58757,0,0,0,0,0,2613,0,35612,710,4697,940,0,3322,10863,0,0,0,58757,0,179,3,0,461,11,0,0,0,0,10,0,0,10,0,0,10262,450,0,10544,489,0,10,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,25,1,6,0,0,5,5,0,5,"Yes","Winnebago",0,1,29,0,0,0,0,0,0,0,0,0,1899,2,62,34,0,48,34,1899,11,35,0,0,0,1,62,0
"3037",259,"Springwater Twp",2007,70,"Springwater Twp",NA,"P.O. Box 129","L0L1X0","Midhurst","12 Finlay Mill Road","http://www.springwater.library.on.ca","Public or Union Library",18679,6309,1469,1169,"01/01/2007","12/31/2007","SOLS",5025,0,"Nil",28504,343700,18620,40895,12339,12341,10146,0,466545,0,0,0,24000,24000,40040,798,298446,1600,39854,3164,0,4736,24718,0,0,14937,428293,38252,124,1,1,355,1,1,1,0,0,0,0,0,0,0,0,37857,197,6,46428,197,6,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,17258,0,0,35,0,1,0,0,0,0,0,0,0,1,20,8,155,1,2,14,14,3,14,"Yes","Winnebago Spectrum",0,1,33,2,50,0,0,0,0,0,0,0,108434,89,1677,1681,772,1693,1929,2103,19,172,14,0,16,2,1021,361
"3038",25,"St. Catharines",2007,18,"St. Catharines",NA,"54 Church Street","L2R7K2","St. Catharines",NA,"http://www.stcatharines.library.on.ca","Public or Union Library",124091,56614,0,0,"01/01/2007","12/31/2007","SOLS",89538,140000,"Surplus",240883,4530150,0,9411,52896,283590,0,0,5116930,0,0,0,0,0,714375,75000,3173498,11090,462731,9320,28569,39385,257264,0,0,216616,4987848,74507,14911,0,0,28073,0,0,39,0,0,9,0,0,9,0,0,224283,2631,982,342893,2706,993,9,0,0,9,0,0,656,2,1,39,0,0,8,0,0,8,0,0,36412,0,0,35,15,4,0,24,0,7,105.74,2,19.57,0,0,85,844.05,0,0,74,74,74,2,"Yes","Dynix Horizon",0,1,52.7,3,117,0,0,0,0,0,0,0,1197223,1083,17836,1757,3488,1880,6277,23185,12633,1301,6460,0,4150,20,9198,7321
"3039",313,"St. Charles",2007,88,"St. Charles","Municipality of St. Charles","P.O. Box 40","P0M2W0","St. Charles","22 Ste Anne St, Fabien Gauthier Business Centre","www.olsn.ca/stcharles","Public or Union Library",1280,874,0,0,"01/01/2007","12/31/2007","OLS-N",343,0,"Nil",4247,29705,0,21808,781,2824,0,0,59365,0,0,0,0,0,7024,641,31014,536,1644,1471,2024,4066,0,541,0,884,49845,0,3,7,0,70,95,0,0,0,0,30,10,2,30,10,2,6481,2121,4,6481,2121,4,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,2,0,0,0,0,0,1,25,1,10,0,0,6,6,6,6,"Yes","Regard",0,1,31,0,0,0,0,0,0,0,0,0,11922,8,707,539,0,0,0,208,262,35,0,0,5,0,178,0
"3040",314,"St. Joseph Twp",2007,80,"St. Joseph Twp",NA,"P.O. Box  9","P0R1J0","Richards Landing","1240 Richards Street","sjtlibrary@stjosephisland.net","Public or Union Library",1122,938,246,353,"04/01/2007","03/31/2008","OLS-N",1473,1461,"Surplus",4358,18963,1503,0,643,893,900,668,27928,0,0,800,0,800,6384,0,12787,0,7935,2225,0,0,0,0,0,0,29331,800,4712,0,0,4712,0,0,0,0,0,25,0,0,25,0,0,6166,12,85,6166,12,85,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,20,3,0,6,6,0,6,"No",NA,0,1,16,0,0,0,0,0,0,0,0,0,9145,0,0,232,0,271,0,187,274,21,0,0,15,8,95,0
"3041",271,"St. Marys",2007,65,"St. Marys",NA,"P.O. Box 700","N4X1B4","St. Marys","15 Church St. North","www.stmarys.library.on.ca","Public or Union Library",6617,2675,2510,892,"01/01/2007","12/31/2007","SOLS",5402,0,"Nil",10830,332007,26703,12040,10105,20590,0,0,412275,0,0,0,0,0,54686,4418,270206,11018,39935,9532,3341,7620,0,0,0,11519,412275,0,749,0,0,749,0,0,9,1,1,39,0,0,39,0,0,35064,16,0,35064,16,0,39,0,0,39,0,0,1722,0,0,9,1,1,39,0,0,39,0,0,16767,0,0,35,1,0,0,1,0,9,0,1,30,2,40,8,177,35,70,14,7,3,0,"Yes","Mandarin",0,1,49,0,0,0,0,0,0,0,0,0,11169,579,9432,1475,588,1760,1905,1532,73,372,827,0,141,0,1423,349
"3042",315,"St. Thomas",2007,44,"St. Thomas",NA,"153 Curtis Street","N5P3Z7","St. Thomas",NA,"www.st-thomas.library.on.ca","Public or Union Library",31571,15075,0,0,"01/01/2007","12/31/2007","SOLS",17778,0,"Nil",58990,1580867,0,2800,65486,52588,0,2341,1763072,0,0,79003,0,79003,211871,15965,1299639,7673,93600,4077,0,41309,5000,0,0,72551,1751685,79003,4234,3,0,6477,9,0,0,0,0,0,0,0,0,0,0,129034,481,201,154306,501,201,0,0,0,0,0,0,203,5,0,5,0,0,0,0,0,0,0,0,16697,0,0,35,3,4,0,6,0,0,0,0,0,0,0,19,379.75,138,27.62,20,20,20,12,"Yes","Sirsi/Unicorn",0,1,65.5,0,0,0,0,0,0,0,0,0,376811,286,6741,1520,3113,1913,6575,7504,1688,510,151,0,1131,157,3970,592
"3043",318,"Stirling-Rawdon Twp",2007,51,"Stirling-Rawdon Twp","Township of Stirling-Rawdon","P.O. Box 730","K0K3E0","Stirling","43 West Front St.","www.stirlinglibrary.com","Public or Union Library",4448,1941,0,0,"01/01/2007","12/31/2007","SOLS",3680,-27743,"Deficit",8810,114000,10250,0,5183,1752,22335,14293,176623,24200,0,8654,0,32854,10962,0,92461,271,22630,2052,0,0,21259,0,0,5047,154682,26696,23,0,0,53,0,0,0,0,0,0,0,0,0,0,0,27728,40,0,27791,40,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,16070,0,0,35,0,0,0,0,0,0,0,1,17,1,32,2,20,5,2,7,7,2,7,"Yes","Mandarin",0,1,23,0,0,0,0,0,0,0,0,0,37013,18,1000,485,574,451,948,976,60,75,1,0,29,0,317,0
"3044",319,"Stormont, Dundas & Glengarry County",2007,71,"Stormont, Dundas & Glengarry County",NA,"26 Pitt Street","K6J3P2","Cornwall",NA,"www.sdglibrary.ca","County, County co-operative or Regional Municipality Library",61661,26372,0,0,"01/01/2007","12/31/2007","SOLS",15433,0,"Nil",131761,1548825,0,247817,2225,13710,86050,0,2030388,0,0,0,0,0,306647,18393,1134825,13434,99932,41341,0,29056,112928,0,0,247187,2003743,101018,873,220,0,873,220,0,16711,2,0,0,0,0,0,0,0,99900,12000,0,100596,12671,0,0,0,0,0,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,2,0,0,0,2,25,8,120,34,310,0,0,70,70,70,70,"Yes","Horizon",0,0,0,18,368,0,0,0,0,0,0,0,211066,636,7487,2777,1883,2879,3301,4059,3698,905,254,0,813,33,2221,0
"3045",269,"Stratford",2007,65,"Stratford",NA,"19 St. Andrew Street","N5A1A2","Stratford",NA,"www.stratford.library.on.ca","Public or Union Library",31000,13161,1211,430,"01/01/2007","12/31/2007","SOLS",12223,0,"Nil",51402,1549020,12880,29699,11380,219484,9223,0,1883088,0,0,47000,48000,95000,160829,29877,1330876,16784,83377,2148,11355,138127,30000,0,0,79715,1883088,95000,3558,2,0,5057,4,0,0,0,0,0,0,0,0,0,0,97635,1243,208,106846,1359,1032,0,0,0,0,0,0,150,2,0,23,0,0,5,0,0,14,0,0,20339,0,0,35,7,3,0,4,0,1,28,0,0,0,0,13,280,29,33,25,13,8,0,"Yes","Horizon 7.3.4",0,1,62.5,0,0,0,0,0,0,0,0,0,370415,455,8800,5652,6107,5856,7054,7369,1165,656,441,0,532,13,3710,2768
"3046",284,"Sundridge-Strong Union",2007,86,"Sundridge-Strong Union",NA,"P.O. Box 429","P0A1Z0","Sundridge","110 Main Street","www.olsn.ca/sundridgestronglibrary","Public or Union Library",2164,1375,259,240,"01/01/2007","12/31/2007","OLS-N",1550,6407,"Surplus",12128,39288,851,7564,8676,5124,0,9000,82631,0,0,0,0,0,8019,0,30209,730,8922,1198,726,307,14225,0,0,6552,70888,5335,224,0,0,239,0,0,0,0,0,0,0,0,0,0,0,11848,10,10,12247,10,10,33,0,0,33,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,32,1,2,3,3,3,3,"Yes","Sirsidynix  Unicorn workflows",0,1,32,0,0,0,0,0,0,0,0,0,14906,32,218,319,301,437,340,276,2,33,0,0,2,0,189,56
"3047",341,"Tarbutt & Tarbutt Additional Twp",2007,80,"Tarbutt & Tarbutt Additional Twp",NA,"27 Barr Road , R.R. #1","P0R1E0","Desbarats",NA,"www.tarbutttownship.com","Contracting Municipality",407,399,0,0,"01/01/2007","12/31/2007",NA,0,0,"Nil",1901,0,0,0,0,0,0,0,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,0,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3048",342,"Tay Twp",2007,70,"Tay Twp",NA,"P.O. Box 490","L0K1R0","Port McNicoll","715 Fourth Avenue","www.tay.library.on.ca","Public or Union Library",9232,4798,0,0,"01/01/2007","12/31/2007","SOLS",2227,0,"Nil",33932,269936,0,49789,6869,6178,13315,0,380019,0,0,1142,0,1142,28984,1100,219893,2076,29847,1992,0,13878,32669,0,0,13380,343819,14058,55,0,0,98,0,0,1,0,0,0,0,0,0,0,0,41063,94,1,42531,94,1,29,0,0,30,0,0,109,0,0,2,0,0,0,0,0,0,0,0,17885,0,0,35,0,0,0,0,0,0,0,1,11,2,59,2,44,40,41,11,11,11,11,"Yes","HORIZON",0,0,0,3,85,0,0,0,0,0,0,0,69824,261,2685,464,0,513,0,1466,398,146,1,0,149,25,669,0
"3049",343,"Tehkummah Twp",2007,83,"Tehkummah Twp",NA,"R.R. #1","P0P2C0","Tehkummah",NA,NA,"Public or Union Library",350,357,0,0,"01/01/2007","12/31/2007","OLS-N",370,0,"Nil",1611,2700,0,0,100,1612,3179,0,9202,0,0,0,0,0,2160,0,4582,0,623,855,0,0,0,0,0,982,9202,0,48,0,0,65,0,0,1,0,0,12,0,0,12,0,0,6541,0,0,6651,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,7.5,1,7.5,0,0,2,1,0,2,"Yes","Dale S. Cooper Library Package",0,1,4,0,0,0,0,0,0,0,0,0,5051,9,30,57,0,65,57,97,9,5,0,0,6,5,32,0
"3050",21,"Temagami",2007,85,"Temagami","Municipality of Temagami","P.O. Box 220","P0H2H0","Temagami","7 Lakeshore Drive, Welcome Centre","www.temagami.library.on.ca","Public or Union Library",799,1410,0,0,"01/01/2007","12/31/2007","OLS-N",651,8643,"Surplus",8636,40579,0,12747,0,1028,0,0,62990,0,0,0,0,0,8152,0,35469,1206,1335,233,701,2152,0,0,0,2268,51516,0,155,5,0,177,11,0,24,0,0,5,1,0,40,1,0,10020,57,8,10023,63,8,331,6,2,331,6,2,28,0,0,17,0,0,0,0,0,0,0,0,16697,0,0,35,0,0,0,0,0,0,0,0,0,1,28,3,1.3,6,1,6,5,5,6,"Yes","Athena 9.2",0,1,22,0,0,0,0,0,0,0,0,0,8768,17,295,152,0,180,0,231,72,59,0,0,6,0,191,0
"3051",439,"Temagami FN",2007,85,"Temagami FN",NA,"General Delivery","P0H1C0","Bear Island",NA,"www.temagamifirstnation.ca","First Nations Library",233,0,0,0,"04/01/2007","03/31/2008","OLS-N",100,3660,"Surplus",760,0,0,22000,0,0,0,0,22760,0,0,0,0,0,347,0,20650,293,194,2586,0,0,0,0,0,5500,29570,0,5,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,1,35,0,0,0,0,0,0,0,0,4,4,0,4,"No",NA,0,1,35,0,0,0,0,0,0,0,0,0,500,31,155,0,0,0,0,15,9,25,0,0,0,0,25,0
"3052",1037,"Temiskaming Shores, City of",2007,0,"Temiskaming Shores, City of","Temiskaming Shores","P. O. Box 2090","P0J1K0","Haileybury","545 Lakeshore Rd.","www.temisklibrary.com","Public or Union Library",10732,4833,349,139,"01/01/2007","12/31/2007","OLS-N",2928,0,"Nil",23259,356871,11602,1113,12192,11455,0,0,416492,0,0,0,18000,18000,41891,0,312318,1820,37637,1956,0,6313,0,0,0,14557,416492,29216,147,102,0,320,180,0,0,0,0,0,0,0,0,0,0,42201,12410,0,43921,13950,0,98,52,0,98,52,0,59,44,0,17,1,0,0,0,0,0,0,0,16697,1,0,35,1,0,1,0,0,0,0,0,0,4,94,5,73,30,4,12,12,12,12,"Yes","Stacks",0,0,0,2,93,0,0,0,0,0,0,0,92887,29,2069,796,687,851,1259,1964,182,281,15,0,151,15,1792,182
"3053",344,"Terrace Bay Twp",2007,89,"Terrace Bay Twp",NA,"P.O. Box 369","P0T2W0","Terrace Bay","13 Selkirk Avenue","terracebay.library.on.ca","Public or Union Library",1889,903,0,0,"01/01/2007","12/31/2007","OLS-N",1315,0,"Nil",5499,157176,0,873,400,2930,0,0,166878,9102,0,0,0,9102,14745,0,119057,1379,16846,2450,0,1600,0,0,0,7200,163277,3000,218,6,0,418,33,0,2,0,0,4,0,0,4,0,0,15274,500,56,15474,500,56,24,0,0,24,0,0,41,0,0,3,1,0,2,0,0,2,0,0,16697,0,0,35,0,0,0,0,0,0,0,0,0,2,54,4,26,0,0,9,6,7,7,"Yes","Sirsi Dynix Unicorn",0,1,51,0,0,0,0,0,0,0,0,0,15188,48,481,288,20,288,279,334,436,35,0,0,8,0,308,0
"3054",345,"The Archipelago Twp",2007,86,"The Archipelago Twp",NA,"9 James Street","P2A1T4","Parry Sound",NA,"www.thearchipelago.on.ca","Contracting Municipality",548,3191,0,0,"01/01/2007","12/31/2007",NA,0,0,"Nil",15072,0,0,0,0,0,0,0,15072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15072,0,15072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3055",91,"The Nation",2007,67,"The Nation",NA,"25 rue de l'Arena","K0C2B0","St-Isidore",NA,"www.nationmunbiblio.ca","Public or Union Library",10187,3797,0,0,"01/01/2007","12/31/2007","SOLS",1776,0,"Nil",16331,228770,0,29235,145,3204,1407,4304,283396,0,0,0,0,0,45983,0,168366,1294,21346,4786,651,3170,37800,0,0,0,283396,2124,59,152,0,181,1503,0,0,0,0,0,0,0,0,0,0,12186,19882,0,12186,19882,0,129,79,0,129,79,0,37,122,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,2,0,0,0,0,0,0,0,4,52,3,0.25,15,15,1,6,"Yes","MANDARIN LIBRARY AUTOMATION",0,1,27,2,44,0,0,0,0,0,0,0,32068,26,174,308,216,497,402,794,45,25,0,0,71,1,516,0
"3056",422,"Thessalon FN",2007,80,"Thessalon FN",NA,"R.R. #2 40 Sugarbush Rd.","P0R1L0","Thessalon",NA,NA,"First Nations Library",88,0,0,0,"04/01/2007","03/31/2008","OLS-N",32,0,"Nil",705,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,2800,750,0,0,0,0,0,0,3550,0,3500,0,1,3500,0,150,0,0,0,16,0,0,16,0,0,930,0,0,940,0,0,15,0,0,15,0,0,20,0,0,0,0,0,10,0,0,10,0,0,0,0,0,35,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,7,7,0,0,"No",NA,0,1,25,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,10,10,30,0,0,0,0,30,0
"3057",346,"Thessalon Union",2007,80,"Thessalon Union",NA,"P.O. Box 549","P0R1L0","Thessalon","187 Main Street","www.thesslibcap.com","Public or Union Library",2925,1962,0,0,"01/01/2007","12/31/2007","OLS-N",552,0,"Nil",2954,26500,0,16950,25165,3523,4065,1723,80880,0,0,0,27600,27600,3947,0,15881,219,10052,1044,0,0,39634,0,0,8443,79220,29260,73,0,0,177,0,0,3,0,0,12,0,0,12,0,0,9204,0,0,9287,0,0,12,0,0,12,0,0,50,0,0,3,0,0,0,0,0,0,0,0,16697,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,23,8,15,8,7,0,8,"Yes","ResourceMate",0,1,23,0,0,0,0,0,0,1,168,0,16787,4,255,176,0,176,0,437,53,51,32,0,19,8,93,41
"3058",347,"Thornloe",2007,90,"Thornloe",NA,"P.O. Box 546","P0J1E0","Earlton","35 Tenth Street","www.armstrongtownship.com","Contracting Municipality",86,49,0,0,"01/01/2007","12/31/2007",NA,0,0,"Nil",248,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3059",348,"Thorold",2007,18,"Thorold",NA,"14 Ormond Street North","L2V1Y8","Thorold",NA,"www.thoroldpubliclibrary.ca","Public or Union Library",17646,7443,0,0,"01/01/2007","12/31/2007","SOLS",5704,931,"Surplus",32428,446002,0,23503,405,21369,16000,3588,543295,0,0,15000,0,15000,56914,917,377297,2759,59876,4203,2024,242,5487,0,0,23277,532996,36231,2189,0,0,6172,0,0,0,0,0,38,0,0,83,0,0,74139,279,762,77183,348,831,0,0,0,0,0,0,53,0,0,3,0,0,0,0,0,0,0,0,16697,0,0,35,1,1,0,2,0,0,0,0,0,0,0,8,104,0,0,20,13,8,11,"Yes","Unicorn",0,1,54,0,0,1,6,0,0,0,0,0,106319,232,2580,468,1711,522,2945,1487,508,164,34,0,119,0,1212,268
"3060",349,"Thunder Bay",2007,89,"Thunder Bay",NA,"285 Red River Road","P7B1A9","Thunder Bay",NA,"www.tbpl.ca","Public or Union Library",109140,51425,0,0,"01/01/2007","12/31/2007","OLS-N",36963,-17827,"Deficit",227583,4704700,0,7514,47294,160922,0,7287,5155300,0,0,336500,19312,355812,402201,54788,3829702,16397,378571,38286,1386,106138,0,0,0,243993,5071462,280901,8374,25,5,20935,43,9,43,2,0,0,0,0,0,0,0,113056,2966,2838,282640,5042,4825,480,0,0,1033,0,0,301,5,4,20,0,0,0,0,0,0,0,0,27928,0,0,35,9,17,0,29,0,0,0,0,0,0,0,67,10,0,0,74,74,74,51,"Yes","Millenium",0,2,116,2,82,0,0,0,0,0,0,0,902915,918,21507,1071,1982,1120,3405,17039,5650,4269,10123,0,1638,37,10823,7627
